140483383820097.0,-0.00937729049474001,1.4075909852981567,2.3912088871002197,2.0
140483403812910.0,-0.015628816559910774,2.345984935760498,3.9853482246398926,2.0
140483423824264.0,-0.11237230151891708,2.598085641860962,5.676984786987305,2.0
140483443861503.0,-0.16409888863563538,2.9959959983825684,7.028201580047607,2.0
140483463821920.0,-0.44119569659233093,3.3729991912841797,7.83962869644165,2.0
140483483832597.0,-0.6706186532974243,3.6881799697875977,8.495502471923828,2.0
140483503820253.0,-0.7277992963790894,4.191988945007324,8.872097969055176,2.0
140483523816191.0,-0.6190752983093262,4.3522868156433105,8.906087875366211,2.0
140483543819524.0,-0.4540168344974518,4.344230651855469,8.676557540893555,2.0
140483563816503.0,-0.33759334683418274,4.5272040367126465,8.347963333129883,2.0
140483583940566.0,-0.1546327918767929,4.333151340484619,8.285321235656738,2.0
140483603823118.0,0.01841721124947071,3.8590176105499268,8.166945457458496,2.0
140483623813847.0,-0.038598645478487015,3.9228086471557617,7.861377716064453,2.0
140483643929368.0,-0.2011077105998993,3.2885749340057373,7.571474552154541,2.0
140483663819264.0,-0.6574044227600098,2.9168288707733154,7.31436014175415,2.0
140483683820618.0,-0.8881800174713135,2.5125768184661865,6.8811845779418945,2.0
140483703818222.0,0.23487719893455505,1.8248884677886963,7.106356143951416,2.0
140483723849732.0,0.7665076851844788,1.1780855655670166,7.607619762420654,2.0
140483743828118.0,-0.6858962178230286,1.0054574012756348,8.178023338317871,2.0
140483763927545.0,-2.848073959350586,0.8424879312515259,7.840032577514648,2.0
140483783834159.0,-4.251218795776367,0.7881101965904236,6.532526016235352,2.0
140483803817284.0,-4.337504863739014,0.4741309881210327,5.411857604980469,2.0
140483823820930.0,-4.647218227386475,0.3350414037704468,4.68709135055542,2.0
140483843817024.0,-5.479378700256348,0.44662025570869446,4.050685405731201,2.0
140483863821868.0,-5.296738147735596,-0.10148631036281586,3.355071544647217,2.0
140483883819993.0,-4.50140905380249,-0.4190066456794739,2.868983030319214,2.0
140483903853274.0,-4.194648265838623,0.30784016847610474,2.835420608520508,2.0
140483923821399.0,-3.42191743850708,-0.20358315110206604,3.3142318725585938,2.0
140483943835097.0,-3.979365825653076,-0.6786073446273804,4.709234237670898,2.0
140483963814420.0,-7.300654888153076,-0.7016013860702515,5.7605414390563965,2.0
140483983832701.0,-11.404670715332031,-0.9467741250991821,6.538027763366699,2.0
140484003816763.0,-14.057682037353516,-1.3624118566513062,6.5168585777282715,2.0
140484023817180.0,-14.373873710632324,-1.5501201152801514,5.404604911804199,2.0
140484043819628.0,-12.286234855651855,-1.5060687065124512,3.4979248046875,2.0
140484063818586.0,-9.224919319152832,-1.5501233339309692,1.6490037441253662,2.0
140484083819888.0,-7.448999881744385,-1.8412591218948364,-0.14225727319717407,2.0
140484103823638.0,-7.806919574737549,-2.5908045768737793,-1.3492003679275513,2.0
140484123820149.0,-9.43416976928711,-3.355459690093994,-2.63586163520813,2.0
140484143839368.0,-11.320262908935547,-4.420684814453125,-3.7234792709350586,2.0
140484163842857.0,-13.602375984191895,-5.11168098449707,-4.135715484619141,2.0
140484183813743.0,-15.53239631652832,-5.530845642089844,-3.6539716720581055,2.0
140484203813066.0,-15.49109172821045,-5.5357537269592285,-2.9146218299865723,2.0
140484223818899.0,-12.48516845703125,-5.960405349731445,-1.824767827987671,2.0
140484243815878.0,-9.861920356750488,-5.822126865386963,0.2872462570667267,2.0
140484263820982.0,-8.11308765411377,-5.729940891265869,1.6952556371688843,2.0
140484283818795.0,-6.5290117263793945,-4.327731132507324,7.664944648742676,2.0
140484303816868.0,-5.150542259216309,-4.679408550262451,6.278532981872559,2.0
140484323814732.0,-5.272242069244385,-4.824476718902588,2.8164048194885254,2.0
